id,color,com_1,com_2,com_3,compline,lauds,little_hours,matins,nobility,office_type,prime,rank_numeric,rank_verbose,mass_Ad Primam Missam,mass_Ad Secundam Missam,mass_Ad Tertiam Missam,mass_cre,mass_glo,mass_int,mass_pre,mass_seq,vespers_oration,vespers_proper,vespers_propers,vespers_admag_1,vespers_admag_2
de_Lent_f2,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Lent_f3,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Lent_f4,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Lent_f5,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Lent_f6,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Lent_fs,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
D_Lent_2,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,1,sd I cl,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
D_Lent_3,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,8,sd I cl,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
D_Lent_4,pink,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,1,sd I cl,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
D_Passion_5,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,8,sd I cl,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Passion_f2,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Passion_f3,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Passion_f4,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Passion_f5,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Passion_f6,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
de_Passion_fs,purple,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,19,feria,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
D_Palm_6,purple,,,,,,,,"[0, 0, 0, 0, 0, 0]",False,,8,sd I cl,,,,False,False,,de Quadragesima,,,False,,firstVespers,secondVespers
D_Easter_1,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Missa,Paschalis,,,False,,firstVespers,secondVespers
de_Easter_1_f2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_1_f3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_1_f4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_1_f5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_1_f6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_1_fs,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
D_Easter_2,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Missa,Paschalis,,,False,,firstVespers,secondVespers
de_Easter_2_f2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_2_f3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_2_f4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_2_f5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_2_f6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_2_fs,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
D_Easter_3,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Missa,Paschalis,,,False,,firstVespers,secondVespers
de_Easter_3_f2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_3_f3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_3_f4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_3_f5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_3_f6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_3_fs,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
D_Easter_4,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Missa,Paschalis,,,False,,firstVespers,secondVespers
de_Easter_4_f2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_4_f3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_4_f4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_4_f5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_4_f6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_4_fs,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
D_Easter_5,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Missa,Paschalis,,,False,,firstVespers,secondVespers
de_Easter_5_f2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_5_f3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_5_f4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_5_f5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_5_f6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_5_fs,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
D_Easter_6,white,,,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Missa,Paschalis,,,False,,firstVespers,secondVespers
de_Easter_6_f2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_6_f3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_6_f4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_6_f5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_6_f6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
de_Easter_6_fs,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",feria,,23,feria,,,,False,True,Missa,Communis,,,False,,firstVespers,secondVespers
in_8_Ascension_1,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
in_8_Ascension_2,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
in_8_Ascension_3,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
in_8_Ascension_4,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
in_8_Ascension_5,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
in_8_Ascension_6,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
in_8_Ascension_7,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,16,sd,,,,False,True,Viri galilæi,de Ascensione,,,False,,firstVespers,secondVespers
2_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
3_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
4_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
5_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
6_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
7_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
8_in_8_CorpusChristi,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",festiva,,9,sd,,,,True,True,Cibavit eos,de Nativitate,"Lauda, Sion",,False,,firstVespers,secondVespers
2_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
3_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
4_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
5_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
6_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
7_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
8_in_8_SacredHeart,white,,,,,,,,"[1, 0, 3, 1, 1, 0]",festiva,,18,sd,,,,True,True,Cogitationes,de Ssmo Corde Iesu,,,False,,firstVespers,secondVespers
2_in_8_StJoseph,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,18,feria,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
3_in_8_StJoseph,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,18,feria,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
4_in_8_StJoseph,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,18,feria,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
5_in_8_StJoseph,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,18,feria,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
6_in_8_StJoseph,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,18,feria,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
7_in_8_StJoseph,white,,,,,,,,"[9, 2, 6, 13, 3, 0]",False,,18,feria,,,,True,True,Justus ut palma,de S Joseph,,,False,,firstVespers,secondVespers
D_Pent_4,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Dicit Dominus,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_4_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dicit Dominus,Communi,,,False,,firstVespers,secondVespers
de_Pent_4_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dicit Dominus,Communi,,,False,,firstVespers,secondVespers
de_Pent_4_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dicit Dominus,Communi,,,False,,firstVespers,secondVespers
de_Pent_4_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dicit Dominus,Communi,,,False,,firstVespers,secondVespers
de_Pent_4_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dicit Dominus,Communi,,,False,,firstVespers,secondVespers
de_Pent_4_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dicit Dominus,Communi,,,False,,firstVespers,secondVespers
D_Pent_5,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Dóminus illuminátio,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_5_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dóminus illuminátio,Communi,,,False,,firstVespers,secondVespers
de_Pent_5_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dóminus illuminátio,Communi,,,False,,firstVespers,secondVespers
de_Pent_5_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dóminus illuminátio,Communi,,,False,,firstVespers,secondVespers
de_Pent_5_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dóminus illuminátio,Communi,,,False,,firstVespers,secondVespers
de_Pent_5_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dóminus illuminátio,Communi,,,False,,firstVespers,secondVespers
de_Pent_5_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dóminus illuminátio,Communi,,,False,,firstVespers,secondVespers
D_Pent_6,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,"Exaudi, Domine",de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_6_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,"Exaudi, Domine",Communi,,,False,,firstVespers,secondVespers
de_Pent_6_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,"Exaudi, Domine",Communi,,,False,,firstVespers,secondVespers
de_Pent_6_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,"Exaudi, Domine",Communi,,,False,,firstVespers,secondVespers
de_Pent_6_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,"Exaudi, Domine",Communi,,,False,,firstVespers,secondVespers
de_Pent_6_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,"Exaudi, Domine",Communi,,,False,,firstVespers,secondVespers
de_Pent_6_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,"Exaudi, Domine",Communi,,,False,,firstVespers,secondVespers
D_Pent_7,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Dominus fortitudo,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_7_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dominus fortitudo,Communi,,,False,,firstVespers,secondVespers
de_Pent_7_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dominus fortitudo,Communi,,,False,,firstVespers,secondVespers
de_Pent_7_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dominus fortitudo,Communi,,,False,,firstVespers,secondVespers
de_Pent_7_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dominus fortitudo,Communi,,,False,,firstVespers,secondVespers
de_Pent_7_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dominus fortitudo,Communi,,,False,,firstVespers,secondVespers
de_Pent_7_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Dominus fortitudo,Communi,,,False,,firstVespers,secondVespers
D_Pent_8,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Omnes gentes,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_8_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Omnes gentes,Communi,,,False,,firstVespers,secondVespers
de_Pent_8_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Omnes gentes,Communi,,,False,,firstVespers,secondVespers
de_Pent_8_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Omnes gentes,Communi,,,False,,firstVespers,secondVespers
de_Pent_8_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Omnes gentes,Communi,,,False,,firstVespers,secondVespers
de_Pent_8_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Omnes gentes,Communi,,,False,,firstVespers,secondVespers
de_Pent_8_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Omnes gentes,Communi,,,False,,firstVespers,secondVespers
D_Pent_9,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Suscepimus,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_9_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Suscepimus,Communi,,,False,,firstVespers,secondVespers
de_Pent_9_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Suscepimus,Communi,,,False,,firstVespers,secondVespers
de_Pent_9_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Suscepimus,Communi,,,False,,firstVespers,secondVespers
de_Pent_9_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Suscepimus,Communi,,,False,,firstVespers,secondVespers
de_Pent_9_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Suscepimus,Communi,,,False,,firstVespers,secondVespers
de_Pent_9_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Suscepimus,Communi,,,False,,firstVespers,secondVespers
D_Pent_10,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Ecce Deus,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_10_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Ecce Deus,Communi,,,False,,firstVespers,secondVespers
de_Pent_10_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Ecce Deus,Communi,,,False,,firstVespers,secondVespers
de_Pent_10_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Ecce Deus,Communi,,,False,,firstVespers,secondVespers
de_Pent_10_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Ecce Deus,Communi,,,False,,firstVespers,secondVespers
de_Pent_10_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Ecce Deus,Communi,,,False,,firstVespers,secondVespers
de_Pent_10_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Ecce Deus,Communi,,,False,,firstVespers,secondVespers
D_Pent_11,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Cum clamarem,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_11_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Cum clamarem,Communi,,,False,,firstVespers,secondVespers
de_Pent_11_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Cum clamarem,Communi,,,False,,firstVespers,secondVespers
de_Pent_11_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Cum clamarem,Communi,,,False,,firstVespers,secondVespers
de_Pent_11_f5,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Cum clamarem,Communi,,,False,,firstVespers,secondVespers
de_Pent_11_f6,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Cum clamarem,Communi,,,False,,firstVespers,secondVespers
de_Pent_11_fs,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Cum clamarem,Communi,,,False,,firstVespers,secondVespers
D_Pent_12,green,A cunctis,ad libitum,,,,,,"[0, 0, 0, 0, 0, 0]",dominica,,12,sd,,,,True,True,Deus in loco,de Trinitate,,,False,,firstVespers,secondVespers
de_Pent_12_f2,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Deus in loco,Communi,,,False,,firstVespers,secondVespers
de_Pent_12_f3,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Deus in loco,Communi,,,False,,firstVespers,secondVespers
de_Pent_12_f4,green,A cunctis,ad libitum,,,,,,"[9, 2, 6, 13, 3, 0]",dominica,,23,sd,,,,False,True,Deus in loco,Communi,,,False,,firstVespers,secondVespers
